Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
RWA,8.509225791,7.162881873,7.461146479,11.25420185,12.86323957,9.104726859,7.517067418,12.72147074,10.95565215,8.065240849,8.895765944,6.818113594,9.337139574,5.910273674,5.287495088,3.666745003,4.909083114,4.254859708,4.164755615,4.758144831,4.725729727,6.406110074,6.099375747,4.954911599,16.23524807,12.58172647,12.55592431,11.12867649,10.87362731,6.475752459,5.029538189,5.37038231,6.434082156,9.071652201,7.016622047,5.906192674,5.293576029,6.222638459,8.301890362,6.93039997,6.483131364,6.988962269,6.381235494,6.343443974,6.436354558,5.753198872,5.973672412,6.105519714,4.508670565,3.182433948
SAS,0.585277137,0.701732258,0.720474931,0.902391295,1.208756947,2.418730764,2.469453219,3.563869701,3.029581843,2.79386437,2.549507664,3.194052926,3.421034036,2.950578945,2.787872777,2.937224332,2.105998554,1.907713226,1.775229095,2.45758667,2.932294166,2.479020266,2.286655328,1.977855984,1.700486535,2.083120086,2.053051051,1.851573104,1.497520434,1.561859109,2.018756798,2.02514223,1.937274443,1.890742774,2.611318545,3.092226692,3.466123602,3.904465917,5.895373345,2.956803363,3.863206814,4.617393257,3.540645588,3.152944806,2.494106595,1.586708914,1.506631613,1.703863114,1.929411225,1.741100251
SAU,27.78904125,34.25841238,39.26008213,46.75347767,70.23043689,55.90865088,54.30903081,54.0881016,45.9103393,87.50744743,71.51614476,55.91833327,35.36479984,33.78390641,32.90070619,26.66253694,23.0981768,28.19725454,27.03815848,34.85641991,47.6433387,32.66831573,33.87822727,32.56347199,28.89305198,29.92196591,33.72278526,29.68874855,21.10503936,27.03654011,41.81077884,33.88716848,31.76877205,37.40058177,42.80425679,52.32620424,52.26241234,48.5434855,55.52330873,35.46307004,42.15130014,51.16871557,49.00707497,45.75482474,40.94760749,24.10706865,19.87896068,23.93052634,29.66250967,24.80626442
SDN,0.002060754,0,0,0,0.000110978,9.21364E-06,0,0,0,0.000258762,0.001394019,0.000609522,0.000561401,0.001172462,0.002035857,0.00110289,0.001082282,0.002167768,0.008259,0.008207031,0.001775623,0.001785182,0.017168751,0.012275143,0.002274824,0.042397468,0.280937901,0.249378217,0.215109781,2.086459489,10.10025929,7.121555364,7.331455869,7.168973429,13.41534117,17.42233726,17.01936153,18.31487907,23.01277633,11.99611652,15.89585193,23.92174851,8.12899027,8.845480878,6.452832651,3.46480381,5.482649911,7.391321564,6.058703443,5.841586736
SEN,1.460919835,1.293665232,1.266139196,1.795729675,5.069599545,4.878513637,2.606642348,5.202230944,2.860956275,2.338023415,2.749313085,3.056314841,3.332492585,2.719454294,2.438478991,1.950179082,1.883595878,1.495691607,1.631738532,1.73619965,1.914465628,1.901549193,1.839696343,1.757056045,2.933601613,3.254475467,3.086403612,3.135351694,3.013313938,2.140310534,2.34262536,2.170437172,2.375354484,2.709462401,1.954638675,1.978484386,1.967921205,2.257102549,3.055516974,3.811980073,2.951819752,3.629626782,4.798574997,3.338852254,3.131556381,3.491946114,3.97649643,3.233063603,2.765830912,1.294240966
SGP,0.004083141,0.002455302,0.003184101,0.00750488,0.005593425,0.003915315,0.003239272,0.001462227,0.001967424,0.001600742,0.002579267,0.001126387,0.000835114,0.000763831,0.001000985,0.001161363,0.001958441,0.001696303,0.001358788,0.001109141,0.000920372,0.000727895,0.001021033,0.000671957,0.000735974,0.000949988,0.000831818,0.000727259,0.000709947,0.000371765,0.000326034,0.000402379,0.000433988,0.000593717,0.000555647,0.000311137,0.000323626,0.000395166,0.000620723,0.000577563,0.000453217,0.000514112,0.000393118,0.00033563,0.000490477,0.000382738,0.000423974,0.000454651,0.00018857,0.000167682
SLB,NA,5.105109198,8.369069323,10.74142774,5.546450024,7.81181667,6.946430731,7.819958205,5.559005861,7.258947803,7.212294429,5.756349821,9.945338892,10.34229339,6.789647416,8.223587555,10.22224758,9.0473588,7.075905466,7.844115515,8.122781633,6.419087419,10.66401248,9.124234895,8.09216054,8.691467671,9.262420543,5.48465689,6.541286486,6.137343141,5.14785109,5.426288441,6.908948229,11.39806908,8.746050872,10.39193503,12.250812,18.7052201,20.68827492,14.15373433,16.72027211,19.18925192,19.96914144,17.10793072,20.45057137,16.67728424,14.35352856,22.75289731,23.44053844,16.44571028
SLE,7.849171806,7.761286,7.493339798,8.183857435,9.270553491,10.77638518,10.22633042,15.27826846,11.29444945,8.859567688,10.48742438,9.027587448,10.53866633,10.28125364,9.300247419,9.608404089,22.02767699,14.29302887,10.00489115,12.51378482,19.7972836,15.61444403,18.35160897,11.78351386,11.3606935,15.88760536,14.60821706,16.21346982,21.66198437,13.36825773,14.25668728,8.052308341,8.435525019,12.87678883,11.10232367,9.808551805,9.427181358,12.25551584,11.61157957,12.26917423,10.52886611,10.98680188,9.756969443,7.185399998,8.02771244,10.57136024,14.67364453,14.88750461,8.205651761,13.20581355
SLV,0.665403519,0.560225235,0.597484203,0.905902566,0.859785461,1.064906982,0.719383907,0.979926992,0.946397845,1.013843498,1.230330295,1.166998395,2.417796854,0.837906223,0.479037841,0.299327905,0.308831583,0.304132434,0.314971554,0.333174467,0.835429774,1.101549366,0.781151129,0.559922378,0.56741053,0.779231954,0.509551085,0.820568279,0.65398958,0.555346762,0.497077306,0.485786941,0.456800583,0.445015904,0.430648838,0.405613689,0.543464476,0.565857104,0.591889848,0.576957618,1.028742159,0.818950935,0.769149916,0.87734627,1.054789901,0.850742983,1.022170053,0.889181117,0.655778352,0.55728081
SMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SOM,4.701225366,3.990203268,3.581465194,5.217847035,6.654624404,5.868453502,4.757226271,14.25105574,13.21124886,12.15436551,15.33766181,12.00892061,15.96347255,11.35153725,9.836260897,6.331999788,9.791585766,8.703646768,9.489987629,9.223768238,13.48648247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581647574,0.466260802,0.289795202,0.179631599,0.289482395,2.375990132,1.482566863,0.721421429,0.601542267,1.753293737,1.243971099,1.513479777,1.550339241,2.825067146,1.280545532,2.530741875,3.228724939,2.707563251,2.008431373,1.750263704,1.245589443,1.060887242,1.331728896,1.392836201,1.213059662
SSA,4.545309475,4.107355356,3.863229007,5.656552893,12.67451555,10.2891584,10.45043651,11.88738463,9.960274165,18.28684011,15.32791826,6.811333684,6.386758019,7.30572139,8.0064633,9.400977848,7.005840942,7.985569451,8.269814156,10.78199546,11.4785565,8.403755596,8.684391038,8.518858854,9.072762498,9.814866529,10.90347418,9.293611258,7.057944108,6.890395155,10.55523982,9.077678302,8.701044446,8.788615792,10.95980251,12.99925483,14.02085621,14.7033762,19.34681767,11.14305578,13.53982473,16.52928449,14.21827667,12.25246497,10.53300204,6.424978233,6.657056232,8.473528802,9.015380587,7.421593597
SSD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.69702163,36.42540807,45.76522175,57.19601292,7.420049122,18.10801936,26.01625393,11.1791739,NA,NA,NA,NA
SSF,4.543857719,4.106027437,3.86166042,5.654462051,12.67261054,10.28775785,10.44921744,11.88554011,9.95829369,18.28379001,15.31902321,6.808410665,6.38391265,7.302019735,8.001675299,9.394365574,7.000002168,7.978562592,8.261904616,10.77086112,11.46598386,8.39429775,8.673088094,8.505923412,9.058423572,9.800915426,10.88856713,9.279894634,7.046337416,6.878917056,10.53896391,9.062849063,8.686447558,8.776719751,10.94547055,12.98354865,14.00520831,14.68899844,19.33158196,11.13503328,13.53042228,16.5180381,14.20911683,12.24316852,10.52523641,6.419690442,6.650933109,8.465704134,9.007108189,7.4149732
SST,5.22222176,11.06403606,11.66322918,15.19450635,35.79038768,28.81525819,27.32170797,25.37161844,25.23489877,2.488613626,27.91280107,19.48741668,12.33531235,13.46285391,15.91291398,14.42547812,8.219856498,9.005799188,9.218760185,12.00984928,13.45675,8.263454834,8.113151386,8.11852637,7.231602449,7.101756885,8.673407945,7.780501146,5.214497828,7.120807104,11.22374999,8.927017651,8.152953031,8.662649248,10.30839549,13.86247469,16.29139941,15.49412462,17.87021192,13.40595698,16.47283575,21.22461934,20.6901163,19.09597029,16.53007393,10.17104036,7.727753367,9.345000865,11.48563044,10.17884667
STP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.978517817,3.204343658,4.006309252,3.058491479,2.723903153,2.684860789,3.621464945,3.51834389,3.509189975,3.974420691,3.821788317,3.813742734,3.252365755,3.045705164,3.412883358,3.27759289,3.215831032,2.235066732,1.759995075
SUR,17.87000233,17.86245902,18.74176477,14.62668112,28.46058282,16.56930444,17.31695407,18.17908135,16.29207763,14.24317448,14.39884132,12.24707699,11.12394294,9.620177466,11.12210097,12.10100669,10.23704718,5.711247772,6.31224964,18.03709659,25.02898114,20.12297818,23.12426272,16.6626819,13.58409998,9.591246263,10.63732017,8.869210741,4.78688492,7.760014034,12.24119049,11.44735374,7.72022477,7.245196495,9.383169625,15.68671973,13.40696601,14.45744511,15.89065608,11.36731199,22.20833442,31.66026474,29.00174858,20.86696949,13.36899019,5.586345553,15.92410936,22.49027155,22.63845689,7.729819453
SVK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242441584,0.140020236,0.08236813,0.832974496,0.536356787,0.484312515,0.478727647,0.36630549,0.332955516,0.360358846,0.409103081,0.360274021,0.259100333,0.258591767,0.301228145,0.322101729,0.299233944,0.322523208,0.385850708,0.273927134,0.338640939,0.359988857,0.322755841,0.292824922,0.285124087,0.26276195,0.269081281,0.331410231,0.277579363,0.246206108
SVN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074494352,0.086610179,0.308589826,0.175130832,0.232830336,0.193324818,0.192765701,0.183134112,0.136846442,0.131360206,0.166249142,0.197809644,0.137015613,0.144255061,0.234079086,0.184671994,0.211836148,0.23163804,0.396203862,0.208941011,0.304109715,0.366510706,0.257111754,0.208987384,0.265486533,0.263555917,0.27230744,0.268049768,0.264229723,0.232541898
SWE,0.806038115,0.749416006,0.627217956,0.957214944,1.119216421,0.772216776,0.795614267,0.577882307,0.625856923,0.703473302,0.636665783,0.578738175,0.658024646,0.654326305,0.522961691,0.554829875,0.482364145,0.438911488,0.70123804,0.725261093,0.454480046,0.292402591,0.286668806,0.382327719,0.364558516,0.395311085,0.304507024,0.352090008,0.339398273,0.271025142,0.313368155,0.32178812,0.319693987,0.261719167,0.235855722,0.432092179,0.434454036,0.638443269,0.635002335,0.327504371,0.729187444,0.777566203,0.463887249,0.375369039,0.290036054,0.296501285,0.325308231,0.361186553,0.420386869,0.391693948
SWZ,17.39630382,15.05974321,8.637838078,6.691063911,8.367674505,14.64356956,15.18779122,12.56087735,14.41910403,13.16246534,10.13162156,10.9867652,12.42593582,6.829948178,10.76459842,21.41282374,7.974211641,5.515213611,8.652272282,8.825493282,5.594683013,4.794208326,4.388809787,4.227655512,4.055944674,4.116517566,4.454832192,3.856900532,4.113464838,3.240605278,2.964676578,3.469493559,4.481604932,2.856067866,2.373221296,2.047049603,2.01731826,2.655691087,3.789049412,2.680978375,2.218148163,2.341290303,3.746150276,4.069762465,3.09438542,3.282255677,4.498302418,4.100124522,3.064026314,2.966415159
SXM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
SYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124123298,0.111514883,0.109511997,0.101569572,0.10199608,0.119075541,0.111417504,0.088629743,0.082154845,0.074436831,0.106839697,0.100866293,0.104835241,0.118386037,0.065572803,0.090851853,0.102807712,0.108712513,0.17845383,0.160955511,0.14695393,0.149746758,0.164339362,0.129367901,0.126515448,0.102871431,0.10352312,0.126550178,0.12411657,0.08588141
SYR,1.563372668,2.163700377,2.414627908,3.155349097,9.638465123,10.79755352,10.64681744,10.48041477,8.549557984,17.23193748,14.90923947,11.224874,8.207253115,8.123242033,8.155994051,8.79662516,5.961563566,11.39512894,11.71890064,22.60376757,27.53033087,20.16593016,20.21956264,21.29262394,26.51218215,26.25181462,27.47601008,22.95778119,13.65985143,19.11089058,25.78646426,18.12960891,17.54065902,19.90652876,21.91951867,27.30528672,26.66385106,22.17784871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001950176,0.00177744,0.001763699,0.001607743,0.001344816,0.001651895,0.001660992,0.001650921,0.001924121,0.0047019,0.003871362,0.003878644,0.004687362,0.005970285,0.004151309,0.005202018,0.004487994,0.002743188,0.002501561
TCD,3.977961148,3.413276879,3.470210527,5.083712418,5.816637432,5.681865614,5.35463116,8.097449407,7.219809426,8.476658194,10.07839196,10.3706785,14.62711232,10.03418943,8.312922078,5.730366297,8.601065388,7.904166218,6.586180317,7.075784892,7.517348187,6.911052027,7.230661869,8.506966559,12.19880963,14.21634866,12.72771738,12.45518145,11.6316656,9.504021489,10.59982397,8.365047766,8.651860882,15.73056153,37.40994233,38.65062378,37.58739636,34.18348398,36.22900968,20.27967486,24.81900927,29.50045695,26.58872721,22.65199375,21.61840857,13.19320091,13.24666515,21.48331591,24.62018718,21.12286339
TEA,1.8200136,1.883370114,2.576363639,4.418888452,7.717463891,8.873045033,10.4093003,10.98739782,11.28328453,18.65779717,19.20176522,16.18457306,13.25114304,11.85411835,9.968665017,9.346760148,6.130805489,7.201227766,6.815491921,7.878737228,8.80981674,6.169735014,5.702231427,4.791544661,3.941547337,3.950154775,3.758404082,3.166571456,2.522184567,2.599734944,3.774159661,3.313428346,2.736882966,2.96674163,5.19181699,5.727339939,6.135795578,6.821611873,9.572780663,4.403371255,6.308940435,7.633906709,4.510204505,3.448205998,2.787691911,1.561799281,1.34404526,1.671836742,1.921775649,1.552463586
TEC,0.67592577,0.630854495,0.544678892,0.748537595,1.135165193,0.882960443,0.91329654,0.796801938,0.797765193,0.820988973,1.400899413,1.482722397,1.435300737,1.148931788,1.401136213,1.408361397,0.821996697,2.262760186,4.838208407,6.956483897,8.687044021,5.012987724,5.644011226,4.77803548,4.164211484,4.080430061,4.839437207,4.006305684,1.725980009,3.587316339,8.206668816,8.86709379,7.69336568,7.641529748,8.043816401,8.771274387,10.2025315,9.288262504,11.16078734,8.165807176,9.184320245,11.32649552,10.16954055,8.747879563,7.801004008,5.172493456,4.368081318,5.846316112,8.423701341,6.982696689
TGO,6.388005809,4.975570716,4.876463892,6.780436532,21.36535391,15.48888745,11.06598308,23.10635976,9.99923875,9.291103113,9.920109646,11.01593336,14.87228041,11.08883747,9.564393139,7.871004793,7.153218806,5.596831361,5.595214615,5.856739805,6.111693295,6.296871246,6.232389659,7.361441257,11.10599912,12.62685673,11.25173023,10.67538865,10.38014581,6.804160958,7.161803247,6.654436529,6.880486673,9.322471088,6.321589495,6.818588477,8.400750616,10.56243712,15.21590473,14.73436346,11.30762831,17.92464467,20.98329272,15.49684255,13.3950716,12.72800872,12.10296703,10.36850414,6.175409135,3.222623695
THA,1.118132782,1.032835923,1.491304482,2.301691684,2.276438178,1.772789119,1.68977754,2.234020818,1.810816884,2.451052905,2.27088851,1.297885289,1.358531966,1.285346482,1.177071622,1.568792633,1.239928723,1.208085772,1.383878575,1.26633307,1.095822987,0.694437656,0.676607421,0.549160723,0.561468479,0.634133714,0.694060995,0.821848199,0.805183206,0.779920294,1.554523108,1.514381746,1.423148437,1.94070902,2.077488729,2.579893034,2.820846068,2.818330281,3.707622915,2.608851503,2.684103034,3.249504728,3.111880966,2.733495118,2.84291001,2.088415417,1.595243156,1.75363965,2.155182181,1.631885026
TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78330826,0.345453239,0.571810601,0.325000894,0.301982688,0.567988878,0.672822112,0.687672915,0.262851488,0.582755091,1.012127374,0.83728452,0.919656223,0.761977882,0.720963484,0.646109865,0.86689742,0.845535301,0.918262415,0.714702831,1.157111001,1.708409514,1.552545992,1.150452272,2.028107044,2.326215851,3.666762275,4.087724477,4.54311493,2.791948511
TKM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.82451408,49.21478562,58.31855125,77.75817542,54.98946306,30.22449884,35.82684945,23.98757552,23.82311612,35.23496141,22.87789154,6.62685185,19.19788968,70.05237981,87.45930896,60.84425978,55.42336449,50.03109932,54.34615042,67.99776448,63.87939978,63.11057298,29.68757312,30.42059868,43.7902064,38.67352502,33.12342109,24.95697101,17.99602598,11.76969577,16.54882277,24.07172132,NA
TLA,2.419177828,2.183600028,2.122669862,2.75555352,5.955462625,4.944913599,4.899412165,4.264467154,4.153686558,8.271352764,8.959817171,6.794992446,5.533139945,7.328171368,7.111169627,6.566125129,3.423213752,4.76567358,4.146050247,5.173362582,5.68122093,2.947450694,3.257887865,2.682052798,2.386010559,2.735887489,3.110142208,2.629653096,1.618558163,2.63149846,3.965079961,3.150229546,3.749235148,4.368989627,5.460309039,6.757650283,7.575309366,7.008750533,7.480296205,4.174482158,5.347683197,6.68709865,6.004026377,5.508855229,4.672626989,2.372353512,2.260172224,2.839105488,3.601496439,2.798235252
TLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403626442,0.349594037,0.385769573,0.52014951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.94996236,42.20612572,45.17240836,73.24541475,45.3280051
TMN,8.155181817,10.12946864,10.71252519,13.31128338,37.54470321,30.75167132,29.48352443,27.36542448,25.43378429,29.51813381,28.62455513,18.26289401,15.38380631,14.82947169,13.93423773,13.29532497,6.228295425,11.13929537,10.50386157,16.23017025,16.18101076,12.76674536,12.18152412,15.73773078,14.36364998,13.92642005,15.17071581,13.52669788,8.460668278,11.49890854,19.15848788,15.46206303,15.63459436,17.18621493,23.0770687,29.55550487,30.83560613,27.05128249,31.29752872,19.38858808,21.99975693,25.81275232,24.87479506,23.80891353,21.55950527,12.61527637,10.6858509,15.18801007,19.12431254,15.50797272
TON,NA,NA,NA,NA,NA,0.040334034,0.047003673,0.058303661,0.038645721,0.050980386,0.048058881,0.024815563,0.403824411,0.159189842,0.109551127,0.200602049,0.202477559,0.18237838,0.136672267,0.150967599,0.079082109,0.070941056,0.073874843,0.078301781,0.058389949,0.066306265,0.063568946,0.048747724,0.054791358,0.029418366,0.028000715,0.033483634,0.035662479,0.041673227,0.031403763,0.0235112,0.036561269,0.048160734,0.055629223,0.054939998,0.048507618,0.047492006,0.039773069,0.039857025,0.051966984,0.042138997,0.047117914,0.053739672,0.040571636,0.032425526
TSA,0.585277137,0.701732258,0.720474931,0.902391295,1.208756947,2.418730764,2.469453219,3.563869701,3.029581843,2.79386437,2.549507664,3.194052926,3.421034036,2.950578945,2.787872777,2.937224332,2.105998554,1.907713226,1.775229095,2.45758667,2.932294166,2.479020266,2.286655328,1.977855984,1.700486535,2.083120086,2.053051051,1.851573104,1.497520434,1.561859109,2.018756798,2.02514223,1.937274443,1.890742774,2.611318545,3.092226692,3.466123602,3.904465917,5.895373345,2.956803363,3.863206814,4.617393257,3.540645588,3.152944806,2.494106595,1.586708914,1.506631613,1.703863114,1.929411225,1.741100251
TSS,4.543857719,4.106027437,3.86166042,5.654462051,12.67261054,10.28775785,10.44921744,11.88554011,9.95829369,18.28379001,15.31902321,6.808410665,6.38391265,7.302019735,8.001675299,9.394365574,7.000002168,7.978562592,8.261904616,10.77086112,11.46598386,8.39429775,8.673088094,8.505923412,9.058423572,9.800915426,10.88856713,9.279894634,7.046337416,6.878917056,10.53896391,9.062849063,8.686447558,8.776719751,10.94547055,12.98354865,14.00520831,14.68899844,19.33158196,11.13503328,13.53042228,16.5180381,14.20911683,12.24316852,10.52523641,6.419690442,6.650933109,8.465704134,9.007108189,7.4149732
TTO,4.002762344,4.812769046,4.876837213,7.700629917,27.89724399,25.98425947,27.00867454,19.99959307,19.19954007,35.15281383,32.33072756,27.42230137,11.13564925,13.95967898,14.28332396,14.94022227,10.32521096,14.66451758,11.98984134,17.98698473,20.61561038,11.7702205,11.10760252,12.65588678,10.80856924,10.94679324,13.25432592,11.55470862,6.22174464,9.448489955,14.33459285,10.1970607,11.40116749,12.21105777,12.65693095,17.14219564,18.66838123,15.14048841,14.51089754,14.6513583,13.6165743,15.04988351,15.87232542,14.98405443,11.67614767,6.463061285,4.573401841,6.887895092,10.26450142,7.90580254
TUN,2.833391326,3.032610546,2.617630486,3.145945491,12.99808912,11.84146875,7.895579829,10.37058823,7.955090343,16.80765079,15.56145176,15.48867963,13.05179094,12.88649841,12.61562057,11.21184212,5.358818864,6.445724692,5.214016786,7.219699639,6.906911161,4.475130243,4.097282402,3.706940287,2.980776066,2.798507363,3.119033949,2.648904143,1.669267581,2.247418073,3.71892241,2.790787658,2.854378783,2.785797993,3.39092531,4.562840755,5.346125287,5.682205991,9.636900398,6.764597738,5.998778304,6.526267006,6.889983865,5.962452954,4.638908142,2.403928254,2.025983986,2.487404736,2.73905649,2.170967922
TUR,0.67592577,0.630854495,0.544678892,0.748537595,1.135165193,0.882960443,0.91329654,0.796801938,0.797765193,0.820988973,1.274670547,1.349488333,1.252794762,1.054795545,0.973532124,0.91490888,0.629506277,0.557772321,0.67897728,0.674805794,0.581025915,0.410970077,0.454734512,0.34560541,0.386729091,0.354104641,0.360368225,0.28263962,0.1398118,0.17906397,0.233908484,0.282118146,0.204418426,0.183249496,0.253982608,0.242455666,0.339577402,0.391747016,0.609716249,0.381394769,0.533448364,0.665560563,0.52598999,0.415611311,0.333539774,0.214453625,0.19968534,0.240480917,0.35299551,0.314588049
TUV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.412721414,8.8737437,11.49973782,10.01638658,11.41063007,10.72643035,11.61313479,14.04669757,11.2990905,8.873361979,5.729688748,3.768296669,3.755427826,4.044170537,4.857502885,6.862791654,5.352495063,5.01083682,5.520091484,6.231794749,5.105963964,5.576172815,5.630513534,7.445807507,6.937816724,5.819566354,5.122843483,5.336143654,5.627180223,5.201841147,3.460390269,2.042944144
UGA,8.804789536,6.666928283,7.161715487,10.627186,9.724436594,10.90643383,9.803669021,14.37104187,18.52125707,20.90134992,44.65685148,36.73080353,31.21397348,20.08562161,11.46241315,8.932812063,12.73789723,7.788712246,8.157097092,10.32938055,15.8107071,20.60209374,25.23549925,19.49930421,19.00344038,19.50946075,18.58246812,16.85004386,16.79184843,12.4637725,12.04941439,12.46439317,14.24812016,20.88523024,15.19256298,13.81067726,13.25196696,16.16407964,16.4379946,9.503264787,8.137235288,9.194903874,10.69060823,10.54909263,10.37146948,10.84130909,12.79539323,12.27052337,7.948563764,6.120056192
UKR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.306219206,0.90738447,0.978443926,3.44841148,2.746812944,4.543367373,2.701584597,2.126670708,2.548825395,2.644647032,1.987661634,1.917007393,1.934925891,3.784038894,4.71185266,3.699725896,3.373147571,3.639398955,4.742299284,5.036070218,5.894385925,8.398267188,5.404169872,7.600928851,8.499090731,5.15800672,4.361455431,3.815857156,2.689199011,2.397633065,2.837330809,2.552134505,1.819543568
UMC,1.668030812,1.684991361,1.845612007,2.598862064,5.132374307,5.685167512,6.164290402,6.255966431,6.1741463,7.918893804,11.61746441,8.4912736,7.892190193,8.197102186,7.310169254,7.440840171,4.470255751,5.490011804,5.545674942,6.958430514,7.555478426,4.269627419,4.56779703,3.779298331,3.18158611,3.296351903,3.584123667,2.964416465,1.817082444,2.66881291,4.484118024,4.208595031,4.097943136,4.436763234,6.24210911,7.192077576,8.030018118,7.953372147,10.19011337,5.578320862,7.160208977,8.568697025,6.773771727,5.595291796,4.626214446,2.586145704,2.259286649,2.915162546,3.701037741,3.138948385
URY,0.322386079,0.222743643,0.336209014,0.322927267,0.347445032,0.587504922,0.490450895,0.689798672,0.617880874,0.562525802,0.370143323,0.338559734,0.752116989,0.561298211,0.410109139,0.312036164,0.383931061,0.401934081,0.358229003,0.391092683,0.606444697,0.547745702,0.524820144,0.442303519,0.375584936,0.448525663,0.381449646,0.40127581,0.327248533,0.301658893,0.193328084,0.216877825,0.454589977,0.632377734,0.800895044,0.802023659,1.120200879,1.28420001,1.564224023,1.341725123,2.004365052,1.347643818,1.146405382,1.236370981,1.415509044,1.839183282,1.881746238,1.989776837,2.131082129,1.645426854
USA,0.765318627,0.750861881,0.755029825,0.989252694,3.25154273,3.129789002,3.00831382,3.07679609,2.715928769,4.943381863,5.592516425,4.115780005,2.428244311,2.707965999,2.468612671,2.151722398,0.972120386,1.301972552,1.04095682,1.155015045,1.315296535,0.974148697,0.989330049,0.93119473,0.773607852,0.821487339,1.005149288,0.793946105,0.514295303,0.619617927,1.008857493,0.904304471,0.610118035,0.808461037,1.212621995,1.26105322,1.115904467,1.045537577,1.934145985,0.773599006,0.92230852,1.217504309,0.812409083,0.759413201,0.633023521,0.234698331,0.302547171,0.440484095,0.671772159,0.574733507
UZB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.938969275,6.587750289,7.514420007,8.216316572,8.308262541,7.959168498,9.898584811,8.806817644,3.294251815,4.510877516,17.61175858,28.35016353,26.13121075,27.97068112,24.56324879,22.61001483,33.80585866,29.27969965,34.51722522,24.31209567,16.7930357,21.04908807,19.19389924,17.11565011,11.80213894,7.572963995,6.252489378,10.92048538,17.98098781,8.794240143
VCT,0.148289021,0.114288746,0.08843778,0.143905499,0.145813119,0.206139295,0.170702546,0.195745691,0.155600703,0.14597953,0.144859322,0.105898389,0.205833993,0.062912074,0.033925522,0.019452513,0.017270735,0.015705457,0.013425119,0.012334044,0.038188737,0.042564165,0.036226692,0.027104782,0.031008748,0.036825443,0.025598631,0.034391244,0.027307782,0.022043028,0.021308549,0.019390976,0.016030704,0.01621698,0.015375086,0.013831551,0.018085316,0.016459545,0.017016211,0.015764171,0.03528671,0.030051245,0.028325877,0.032995011,0.044910537,0.032552437,0.042885825,0.035291245,0.022570729,0.021437501
